Time,Roll,Pitch,Yaw,AccelX,AccelY,AccelZ,Letter,Name
1526517921.86742,-0.000944969315205813,0.00694005049616506,1.04451877790278,0.0117329098284245,0.00750456983223557,-0.00568553945049644,B
1526517921.86812,-0.000899583157561815,0.00691730728979547,1.04454042233377,0.0116875255480409,0.00748182740062475,-0.00568533968180418,B
1526517921.88365,-0.00122979224361295,0.0072998938729333,1.04448790390194,-0.00620127096772194,-0.00795895978808403,-0.00285027618519962,B
1526517921.89966,-0.000939283271454555,0.0071824565188507,1.04443053906851,0.00420463969931006,0.00185707735363394,0.00656556198373437,B
1526517921.90031,-0.00098309305451737,0.00712876552765492,1.04445980822131,0.00424844864755869,0.00180338777136058,0.00656590424478054,B
1526517921.91572,-0.00095749106285655,0.00719930790743998,1.04446176810303,0.0042228470556438,0.00187392835505307,0.00656542368233204,B
1526517921.93127,-0.000880958984892985,0.00732597188456018,1.0444306489079,-0.00595500227063894,-0.0031263642013073,0.0045351549051702,B
1526517921.93284,-0.000835858735633698,0.00739686912648192,1.04440024887342,-0.0060001015663147,-0.0030554689001292,0.00453467201441526,B
1526517921.94716,-0.000568302404289175,0.00749135333868602,1.04445788650705,0.00413884315639734,0.000456981506431475,0.000414283334976062,B
1526517921.96463,-0.000770943475968822,0.0076359138097957,1.04439061590306,-0.00373042188584805,-0.000420801021391526,-0.00332534895278513,B
1526517921.96535,-0.000744172145055314,0.00767016073737468,1.04431567673016,-0.00375719252042472,-0.000386555097065866,-0.00332559086382389,B
0,0,0,0,0,0,0,0,0
1526517925.91815,-0.380571830809719,0.983757443545248,2.14328481116223,0.0434079840779305,-0.0155600477010012,-0.0337819419801235,B
1526517925.93498,-0.381180811999111,0.985100651470293,2.14295472195338,0.0433049015700817,-0.0148167982697487,-0.0349458605051041,B
1526517925.93581,-0.380761521996881,0.983894545884897,2.14232510502616,0.0434631109237671,-0.0154841151088476,-0.0339269563555717,B
1526517925.95026,-0.378598359689767,0.980840880490933,2.14105929602564,-0.00813276041299105,-0.0488715693354607,0.243352323770523,B
1526517925.96623,-0.374988328182262,0.977758663878102,2.13872183310031,-0.0867608711123466,0.00145750411320478,0.0579649694263935,B
1526517925.96704,-0.370712419723122,0.975743864305256,2.13583973956853,-0.0883815288543701,0.000329785369103774,0.0603916943073273,B
1526517925.98221,-0.366304721987204,0.975409391310661,2.13259829139279,-0.0912738516926765,-0.00707515794783831,-0.058805774897337,B
1526517925.99804,-0.362180539350592,0.976908423166527,2.12923027293625,-0.052828885614872,-0.0208685658872128,-0.01261892542243,B
1526517925.9989,-0.358034845671172,0.980022029010652,2.12611891671008,-0.0559051968157291,-0.019130252301693,-0.0142208281904459,B
